monthly_sessions,conversion_rate,repeat_customer_rate,avg_delivery_days,ad_spend_to_revenue_pct,refund_rate,will_lose_customers
56931,1.2673412181628496,23.550047923569938,4.478330881893969,41.97027859850982,3.4649749561694834,1
15574,1.4624703810562585,4.3915440153046745,3.352595174564398,27.82389214723876,7.208819992070708,1
115997,3.1819149073360284,31.059697466988162,2.0467866377524433,38.80944208780424,1.1547987024339657,1
29162,1.56595374391054,7.40112118580312,3.908642316658827,15.245802433811816,0.7622694134396197,1
57703,2.3697699912085,27.08799276848166,3.405816558467091,16.76834875971807,2.3428916931327954,0
147044,0.5030255071512102,15.125361752578403,6.667573090585896,14.380997784001877,4.574621205151986,1
89610,3.4898540491159045,12.401607142330347,6.7021836748285875,28.502976726648388,5.241509641281514,1
69866,2.4821219570451993,19.580899829203098,3.6922414208382506,26.65983301918246,4.874896869723067,0
82365,1.8540001258797907,22.167024435727402,4.979542738873758,21.355881807688196,6.3513708064620324,1
118043,2.4604372079999157,17.557917496135516,1.7835146757749292,15.859308071147206,0.4738288115321416,1
39663,0.8721444568417518,29.887032782151508,4.511320099634612,13.334037302691577,6.376673076717874,0
96188,2.9460245934021256,19.539306215411663,6.297963801404691,25.51516099529344,3.375809359907417,0
131158,1.7408121796028557,33.801908716718216,7.149875779228205,21.344132204113997,5.462988619609735,1
86717,1.8367443879612522,26.811731656434795,4.073905836617373,19.143930076417377,1.3531491464735912,0
68087,1.6066755080276125,17.024427934036922,7.60370972105504,41.4708948613161,4.00991339401814,1
23479,1.5354788778035322,15.34060116167714,2.4686161569730567,25.176743218072662,4.472541541178027,1
38746,2.555736489302727,7.525037009525612,3.004744401712415,38.70042933926925,6.311502074996836,1
142011,2.204725480083378,26.907331778668222,6.919323731275752,20.667478173173034,0.8294907547844694,0
82106,2.521398513122432,20.45412452748642,8.842242457126495,28.44776283798657,4.061505097069809,0
46598,1.9929642484115428,1.0,6.486863976367391,25.445239837436652,1.829529417715714,0
63918,2.410559848861745,18.642851272305997,5.4193152269319755,9.023776904818774,5.01099208841655,1
87546,1.6649210048599694,14.98965970745048,1.1096325069555828,40.28338306263913,5.554433072912253,0
81556,3.783785473127639,39.756775921706605,1.4551058879130414,24.64846392967584,6.574340485016176,0
105566,0.7456556668556011,6.972213881066903,5.758819073791738,33.4641821963296,2.929941091383251,1
40108,3.0087498588503876,9.586492002659462,4.783874660857651,18.479712775384407,5.854452971377581,0
98086,3.094325960576777,35.099696431057,3.288329635695764,24.351556184202355,6.721803174954106,1
67516,1.318272955227525,37.567631574639634,5.631065161660102,17.331476400766455,0.7135060602890664,0
141207,3.783418888444779,16.550170612743585,5.730262735015619,38.35998482763394,5.224689840196901,0
25372,2.7963922263562546,17.679141771910892,7.388831737080546,29.114093474506756,5.917022507560212,1
23968,2.776911205458329,30.16235396553313,5.773204566025401,29.67053526680888,3.482547227225125,0
70325,2.0224177496207014,1.0,7.956788736668769,39.581841471049785,1.578452844949783,1
77236,1.826219073425059,5.38806315494444,5.5159880590976265,37.56341296899023,5.885911512219327,0
104249,1.8324729383683134,21.19266599149288,5.269330010385328,33.65342536136285,1.6009823448844864,1
61797,2.3124244770556137,39.49890566129126,7.6286243724943645,11.782726529625373,3.6432971309781954,1
137229,3.1209490200271173,19.642699118332605,3.5431182399171313,19.043208804833164,3.919751884393342,0
72176,2.1450513742891357,25.009367917351547,11.128894906532324,15.961118639886472,5.431076103407999,0
21141,1.2708451014901678,35.33789272564012,6.250514956333472,33.27533693625799,2.746736880974935,1
19644,2.659541649907984,45.06884733278146,6.261658505675346,27.706519417500513,2.6308326223442897,0
146064,2.7369205971158337,18.231515268516873,6.550191947945195,12.094875663694053,4.197830957526222,1
21846,2.523727622758229,23.83163276266574,9.254272950663285,24.112557869887723,6.012780955239498,1
142281,2.5963991252199863,42.22055221342843,7.0850148233452135,11.058876642812216,8.574900001306293,0
43155,1.7832574958737535,8.778007248085716,2.289888041992153,25.468435119302402,0.985037600442451,1
15824,1.2568086662955364,34.27581070553822,8.306940769535009,9.446274960128154,4.630684035573156,0
47096,1.305445255487376,13.816844676387417,4.818206841109966,31.28827493384613,1.8269299475314162,1
92975,0.6916294012337136,25.024723671031566,5.714310145678647,29.779626260340734,6.037622486413485,0
65329,2.1895588892367597,21.57380952599726,2.941492055649467,45.07948493346882,2.1229109053815343,0
118265,1.933240973418725,14.419883992987707,6.5524040362477916,34.478732894973426,2.6507035636353526,1
92426,1.648009836376233,14.16898072341725,4.197251419864895,21.77085744177497,2.8214582818720073,0
61316,0.2,26.764143642537544,5.700339275986948,34.180700932744855,3.8476021225603922,0
95925,1.0021460242446647,33.95539328162682,4.931801989278434,12.023361190548215,4.646395193717415,0
145776,2.8966725211225333,22.702637968114967,9.350025603471703,16.375273963189144,4.967402787217027,0
62948,1.4682991999494952,24.701131587332164,9.464520600291179,29.3314253207511,3.9884649076344334,0
24709,2.288473342125473,29.711740662910472,5.593026340429483,4.417503372520727,1.3402179551188373,0
62499,0.8874516560197949,14.2838122698704,5.62795542273771,25.62839215066117,5.4555723006203785,1
126337,3.1509643858873853,31.39692508412923,4.75311406730097,15.797367078815792,3.894082672673944,0
34209,1.884777871956259,32.19343097059747,7.712012583005572,27.013070551532635,6.323469580029398,1
142473,2.232032317186828,50.0362629875041,4.842160259333245,15.222636419527365,2.584522441040127,0
89069,3.8606238335053478,20.238958094404175,4.657325450708601,30.242481374551886,0.795450545298011,0
91032,3.213152080471523,19.419181983318722,7.457185727329929,26.193274236673897,3.9319479946338496,0
48922,1.7547475029703539,31.689658715737455,4.423401809366701,40.00365916881331,6.59190537656853,0
138227,1.5254238521037127,32.191041689121384,5.424489931102939,26.06734534101622,4.321884273232102,0
7336,1.7395639907843745,18.64912846623288,2.3373784369780144,18.313571950385338,3.600660401654287,0
46203,2.4079185987812286,19.968373230699513,6.908380690246334,23.531141441727172,2.259305964685134,1
63923,1.915820692599303,29.411308382180405,9.381733878363738,12.557636029832686,7.515532933361644,1
72636,1.6838046839972227,15.724157592653386,6.942450745599584,30.0613725470544,1.9407948102304413,1
72171,3.1737450005672336,19.894660119849853,8.42359833509461,31.898502463152724,2.54921148474352,1
23892,1.9086320865777304,24.895927673684348,3.8077957276453382,50.69196036692818,5.140068392168046,0
35387,3.839671274429856,33.95938684822258,5.972648564056401,19.781640093955954,0.2879586202264206,0
16095,2.0725940510017384,17.95401383820459,3.613680151261221,23.322054263248173,6.549181330762679,0
86723,3.428254715379782,5.5761553796932795,5.044468908837314,20.242414755617844,5.248386228434711,1
53928,2.2858555381685015,4.83402532481789,7.044422954705009,28.121137011312243,5.79846214362222,0
85734,2.7703684585995583,11.405869332938666,5.703641226206598,29.816905344796137,5.116234023899308,1
89277,1.4203111587858204,10.868322818000628,2.674717954797557,25.46625155571489,3.67775296508726,0
105896,1.3169926219300705,22.453892413800908,2.869941788924493,36.86325916873032,1.8737025796891542,0
82961,2.36776476401199,12.11119846402395,2.7376721370184525,19.830204962452225,3.719849117550079,1
97896,2.7908425939722523,16.97245040178796,6.482905179879181,35.86174047890712,2.0495273764947304,1
88898,2.0322052016003704,16.259141150179502,9.627789071313337,31.384978536410827,4.972310620152767,1
98560,0.9708853319330422,19.594921391520067,8.224916488000426,25.879700801010536,5.613559661096203,1
93263,0.9117933069685382,37.225043315231225,1.7080296017078713,22.850633592428544,6.953617262396415,0
48799,0.858290878251007,30.619475894305168,8.342151876139567,50.266677587313694,4.743535281105727,1
38450,0.5859023096484952,24.16129415276004,7.372800834029294,17.829913492579205,5.849150713190372,1
118539,2.08758828755767,19.389737194191618,2.4094001089424846,28.979331769684148,3.4057105255397158,1
52719,2.9000351373664204,19.66767343376979,4.893596766579005,18.497809297578677,3.0434457239836106,1
83273,1.989267370460153,27.277464699519495,7.6910448229916195,43.85620748621306,4.947343781633603,0
31152,0.2,29.841690733522903,6.60086702186957,34.868263287992036,3.2270542545661822,1
65849,1.847391631732361,14.923824938993995,2.8818098952240288,19.216501211588557,4.538371577655315,0
80390,1.8697608026939143,24.364807556142313,6.721484311592389,31.125949934312285,1.877615621329158,1
94649,3.6767990001803517,3.6838043133697305,1.2249988078388245,28.576957212765553,2.2367446350473976,1
79903,0.8342896696643549,26.11713784170597,5.054355648485577,20.833752380252612,5.270818602036581,1
55377,1.6874579179206435,31.62149241958686,7.775913538800097,33.58164217228173,5.7733801508121925,0
144342,3.364682144435651,21.199313731191246,5.536788431142639,29.893053911044102,2.028687662066639,1
77885,2.3599826730772384,42.16526996140105,4.502124900076108,28.156987138859524,5.341228621012841,0
